! comment start with '!', add reactions to each line, definitions see http://kida.obs.u-bordeaux1.fr/help
! alpha, beta, gamma: coefficients of reaction rates
! F: the uncertainty factor on the rate coefficient
! g: the temperature dependence of the uncertainty factor F
! err: Type of uncertainty : lognormal (logn) , normal (norm) , loguniform (logu) , uniform (unif)
!
! itype: the type of reaction:
! 1: direct CR ionization/dissociation. Format A + CR -> B + C
! 2: CR induced ionization/dissociation by UV photons emitted following H2 excitation. Format A + CRP -> B + C
! 3: FUV dissociation/ionization
! 4: Neutral-neutral (A + B → C + D), ion-neutral (A+ + B → C+ +D, A- + B → C- + D), anion-cation (A+ + B- → C + D) reactions and associative ionization (A + B → AB+ + e-)
! 5: Exchange reaction A+ + B → A + B+ and A+ + B- → A + B
! 6: Association reactions between two species (neutral or ionized) stabilized by the emission of a photon (A + B → AB + photon or A+ + B → AB+ + photon).
! 7: Association of a neutral species and an anion, resulting in the ejection of the extra electron (A- + B → AB + e-).
! 8: Recombination of a positive ion with an electron resulting in the dissociation of the molecule (AB+ + e- → A + B) or the emission of a photon
!    (AB+ + e- → AB + photon) or the attachment of the electron (A + e- → A- + photon)
! 9: grain assisted reactions (H2 formation, recombination)
! 10: other special reactions, up to 3 reactants and 5 products
! Tmin, Tmax: temperature range. When we do not have information on Trange, default values are used: -9999,9999.
!
! frml: formular for reaction rates:
! 1: Cosmic-ray ionization (direct and undirect)
! 2: Photo-dissociation (Draine)
! 3: Kooij 
! 4: ionpol1 
! 5: ionpol2 
! 6: Troe fall-off
! 7: customized
! ID: the number of reaction, the special rates are also set by this ID. ID has
!     to be an unique integer (int type in c++), but doesn't have to match the number of the line or any order.
! ni: the number of (alpha, beta, gamma) in the downloaded network when several values are present in KIDA. 
!
! r: Recommendation is the recommendation given by experts in KIDA. 
! 0: the value is not recommended. 
! 1: means that there is no recommendation (experts have not looked at the data). 
! 2: means that the value has been validated by experts over the Trange
! 3: means that it is the recommended value over Trange.
! 4: other (set in code. alpha, beta and gamma are irrelevant in this case)
! 5: new rates from Le Gal et al. 2014
! 6: new rates from UMIST12
!
! only columns starts with "*" is used in our program, the temperature range is extrapolated.
!   *Reactants 3x(s10+' ') + ' ' *Products 5x(s10+' ') + 2x' '                            *alpha     *beta      *gamma     F        g      err *itype Tmin  Tmax *frml  *ID ni r 
! Nitrogen network for NH3 and N2H+
! CR reactions. Note that here we define the rates according to the H ionization rate, not H2, which is 1/0.46 times larger than the kida rates
H2         NH2+                   H          NH3+                                          2.700e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3345 1  5
CH         NH2+                   NH         CH2+                                          5.000e-01  1.270e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3342 1  1
CH         NH2+                   NH2        CH+                                           5.000e-01  1.270e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5577 1  1
CH2        NH2+                   NH         CH3+                                          5.000e-01  1.250e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  3350 1  1
CH2        NH2+                   NH         CH3+                                          5.000e-01  1.250e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  3350 2  1
CH2        NH2+                   NH2        CH2+                                          5.000e-01  1.250e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5524 1  1
CH2        NH2+                   NH2        CH2+                                          5.000e-01  1.250e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5524 2  1
N          NH2+                   H          N2H+                                          9.100e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3337 1  1
NH         NH2+                   N          NH3+                                          1.000e+00  1.010e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3346 1  1
NH2        NH2+                   NH         NH3+                                          1.000e+00  1.110e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3360 1  1
NH3        NH2+                   NH         NH4+                                          4.000e-01  1.180e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3363 1  1
NH3        NH2+                   NH2        NH3+                                          6.000e-01  1.180e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5526 1  1
O          NH2+                   H          HNO+                                          7.200e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3338 1  1
O2         NH2+                   OH         HNO+                                          2.100e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3347 1  1
H2O        NH2+                   NH         H3O+                                          9.250e-01  9.540e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3351 1  1
H2O        NH2+                   OH         NH3+                                          5.780e-02  9.540e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3352 1  1
H2O        NH2+                   O          NH4+                                          1.730e-02  9.540e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3353 1  1
CN         NH2+                   N          HCNH+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3343 1  1
CN         NH2+                   N          H2NC+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3344 1  1
HCN        NH2+                   NH         HCNH+                                         1.000e+00  1.170e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3358 1  1
HNC        NH2+                   NH         HCNH+                                         1.000e+00  1.220e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3359 1  1
CO         NH2+                   NH         HCO+                                          6.400e-10  0.000e+00  6.100e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4761 1  1
NO         NH2+                   NH2        NO+                                           1.000e+00  9.450e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5348 1  1
NO         NH2+                   NH2        NO+                                           1.000e+00  9.450e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5348 2  1
!NH3+ --------------
NH3+       e-                     H          H          NH                                 1.550e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6852 1  1
NH3+       e-                     H          NH2                                           1.550e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6853 1  1
H          NH3+                   H2         NH2+                                          2.250e-10  0.000e+00  1.280e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4754 1  1
H2         NH3+                   H          NH4+                                          3.090e-13  1.080e+00 -5.090e+01 1.50e+00 0.00e+00 logn  4     10  41000  3  2861 1  6
CH         NH3+                   C          NH4+                                          1.000e+00  1.260e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2860 1  1
CH2        NH3+                   NH2        CH3+                                          1.000e+00  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  2864 1  1
CH2        NH3+                   NH2        CH3+                                          1.000e+00  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  2864 2  1
CH4        NH3+                   CH3        NH4+                                          3.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2871 1  1
NH         NH3+                   N          NH4+                                          1.000e+00  9.980e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2862 1  1
NH2        NH3+                   NH         NH4+                                          1.000e+00  1.090e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2868 1  1
NH3        NH3+                   NH2        NH4+                                          1.000e+00  1.160e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2870 1  1
O          NH3+                   H2         HNO+                                          1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2857 1  1
OH         NH3+                   O          NH4+                                          1.000e+00  8.320e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2863 1  1
H2O        NH3+                   OH         NH4+                                          1.000e+00  9.390e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2865 1  1
NO         NH3+                   NH3        NO+                                           1.000e+00  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5262 1  1
NO         NH3+                   NH3        NO+                                           1.000e+00  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5262 2  1
Mg         NH3+                   NH3        Mg+                                           3.300e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5259 1  1
Fe         NH3+                   NH3        Fe+                                           2.300e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5258 1  1
!NH4+ --------------
NH4+       e-                     H          H          NH2                                1.220e-07 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6928 1  5
NH4+       e-                     H2         NH2                                           1.880e-08 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6929 1  5
NH4+       e-                     H          NH3                                           8.000e-07 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6930 1  5
H          NH4+                   H2         NH3+                                          1.000e-09  0.000e+00  1.100e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4755 1  1
H2         NH4+                   H          H          NH4+                               3.000e-11  5.000e-01  5.200e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4849 1  1
C          NH4+                   H2         HCNH+                                         1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2299 1  1
C          NH4+                   H2         H2NC+                                         1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2300 1  1
N2         NH4+                   NH3        N2H+                                          2.300e-09  0.000e+00  4.400e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4768 1  1
OH         NH4+                   H2O        NH3+                                          2.500e-10  0.000e+00  3.400e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4764 1  1
Mg         NH4+                   H          NH3        Mg+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4857 1  1
Fe         NH4+                   H          NH3        Fe+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4852 1  1
!O+ --------------
O+         e-                     O                                                        3.400e-12 -6.300e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  6775 1  1
H2         O+                     H          OH+                                           1.600e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2730 1  1
CH         O+                     H          CO+                                           5.000e-01  1.270e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2728 1  1
CH         O+                     O          CH+                                           5.000e-01  1.270e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5546 1  1
CH2        O+                     O          CH2+                                          1.000e+00  1.250e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5247 1  1
CH2        O+                     O          CH2+                                          1.000e+00  1.250e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5247 2  1
CH4        O+                     OH         CH3+                                          1.100e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2746 1  1
CH4        O+                     O          CH4+                                          8.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5507 1  1
N2         O+                     N          NO+                                           1.200e-12  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2731 1  1
NH         O+                     H          NO+                                           5.000e-01  1.010e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2732 1  1
NH         O+                     O          NH+                                           5.000e-01  1.010e-09  4.400e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5547 1  1
NH2        O+                     O          NH2+                                          1.000e+00  1.110e-09  4.600e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5249 1  1
NH3        O+                     O          NH3+                                          1.000e+00  1.180e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5251 1  1
O2         O+                     O          O2+                                           3.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5246 1  1
OH         O+                     H          O2+                                           5.000e-01  8.450e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2733 1  1
OH         O+                     O          OH+                                           5.000e-01  8.450e-10  5.500e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5446 1  1
H2O        O+                     O          H2O+                                          1.000e+00  9.540e-10  5.410e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5248 1  1
CN         O+                     C          NO+                                           1.000e+00  1.260e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    606  4  2729 1  1
CN         O+                     C          NO+                                           1.000e+00  1.260e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  2729 2  1
HCN        O+                     NH         CO+                                           3.330e-01  1.170e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2738 1  1
HCN        O+                     CH         NO+                                           3.330e-01  1.170e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2739 1  1
HCN        O+                     N          HCO+                                          3.330e-01  1.170e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2740 1  1
CO2        O+                     CO         O2+                                           1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2735 1  1
NO         O+                     O          NO+                                           1.700e-12  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5245 1  1
Fe         O+                     O          Fe+                                           2.900e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5243 1  1
!O2+ --------------
O2+        e-                     O          O                                             1.950e-07 -7.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6516 1  1
H2         O2+                    H          H          O2+                                3.000e-11  5.000e-01  5.200e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4851 1  1
C          O2+                    O          CO+                                           5.200e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3160 1  1
C          O2+                    O2         C+                                            5.200e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5528 1  1
CH         O2+                    O          HCO+                                          5.000e-01  1.120e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3164 1  1
CH         O2+                    O2         CH+                                           5.000e-01  1.120e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5614 1  1
CH2        O2+                    O2         CH2+                                          5.000e-01  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5615 1  1
CH2        O2+                    O2         CH2+                                          5.000e-01  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5615 2  1
N          O2+                    O          NO+                                           1.800e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3161 1  1
NH         O2+                    O          HNO+                                          5.000e-01  8.820e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3165 1  1
NH2        O2+                    O2         NH2+                                          1.000e+00  9.560e-10  4.600e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5336 1  1
NH3        O2+                    O2         NH3+                                          1.000e+00  1.020e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5338 1  1
NO         O2+                    O2         NO+                                           1.000e+00  7.740e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5334 1  1
NO         O2+                    O2         NO+                                           1.000e+00  7.740e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5334 2  1
Mg         O2+                    O2         Mg+                                           1.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5331 1  1
Fe         O2+                    O2         Fe+                                           1.100e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5330 1  1
!HO2+ --------------
HO2+       e-                     H          O2                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  6589 1  1
H2         HO2+                   O2         H3+                                           3.200e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3374 1  1
C          HO2+                   O2         CH+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3366 1  1
CH         HO2+                   O2         CH2+                                          1.000e+00  1.120e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3371 1  1
CH2        HO2+                   O2         CH3+                                          1.000e+00  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  3380 1  1
CH2        HO2+                   O2         CH3+                                          1.000e+00  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  3380 2  1
N2         HO2+                   O2         N2H+                                          7.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3375 1  1
NH         HO2+                   O2         NH2+                                          1.000e+00  8.780e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3376 1  1
NH2        HO2+                   O2         NH3+                                          1.000e+00  9.510e-10  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3386 1  1
NH3        HO2+                   O2         NH4+                                          1.000e+00  1.010e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3388 1  1
O          HO2+                   O2         OH+                                           6.200e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3368 1  1
OH         HO2+                   O2         H2O+                                          1.000e+00  7.250e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3378 1  1
H2O        HO2+                   O2         H3O+                                          1.000e+00  8.150e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3382 1  1
CN         HO2+                   O2         HCN+                                          1.000e+00  1.040e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    606  4  3372 1  1
CN         HO2+                   O2         HCN+                                          1.000e+00  1.040e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  3372 2  1
HCN        HO2+                   O2         HCNH+                                         1.000e+00  9.590e-10  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3383 1  1
HNC        HO2+                   O2         HCNH+                                         1.000e+00  1.000e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3385 1  1
CO         HO2+                   O2         HCO+                                          1.000e+00  8.420e-10  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  3373 1  1
CO2        HO2+                   O2         HOCO+                                         1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3381 1  1
NO         HO2+                   O2         HNO+                                          1.000e+00  7.690e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     10     12  4  3377 1  1
NO         HO2+                   O2         HNO+                                          1.000e+00  7.690e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  3377 2  1
!OH+ --------------
OH+        e-                     H          O                                             6.300e-09 -4.800e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6517 1  1
H2         OH+                    H          H2O+                                          1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3182 1  1
C          OH+                    O          CH+                                           1.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3172 1  1
CH         OH+                    O          CH2+                                          5.000e-01  1.260e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3179 1  1
CH         OH+                    OH         CH+                                           5.000e-01  1.260e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5567 1  1
CH2        OH+                    O          CH3+                                          5.000e-01  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  3191 1  1
CH2        OH+                    O          CH3+                                          5.000e-01  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  3191 2  1
CH2        OH+                    OH         CH2+                                          5.000e-01  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5569 1  1
CH2        OH+                    OH         CH2+                                          5.000e-01  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5569 2  1
CH4        OH+                    O          CH5+                                          1.950e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1351 1  1
CH4        OH+                    CH2        H3O+                                          1.400e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1352 1  1
N          OH+                    H          NO+                                           8.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3173 1  1
N2         OH+                    O          N2H+                                          3.600e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3183 1  1
NH         OH+                    O          NH2+                                          1.000e+00  9.980e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3184 1  1
NH2        OH+                    O          NH3+                                          5.000e-01  1.090e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3199 1  1
NH2        OH+                    OH         NH2+                                          5.000e-01  1.090e-09  4.600e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5573 1  1
NH3        OH+                    O          NH4+                                          5.000e-01  1.160e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3201 1  1
NH3        OH+                    OH         NH3+                                          5.000e-01  1.160e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5521 1  1
O          OH+                    H          O2+                                           7.100e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3174 1  1
O2         OH+                    OH         O2+                                           5.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5339 1  1
OH         OH+                    O          H2O+                                          1.000e+00  8.320e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3186 1  1
H2O        OH+                    O          H3O+                                          4.640e-01  9.390e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3193 1  1
H2O        OH+                    OH         H2O+                                          5.360e-01  9.390e-10  5.410e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5570 1  1
CN         OH+                    O          HCN+                                          1.000e+00  1.240e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    606  4  3180 1  1
CN         OH+                    O          HCN+                                          1.000e+00  1.240e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  3180 2  1
HCN        OH+                    O          HCNH+                                         1.000e+00  1.150e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3195 1  1
HNC        OH+                    O          HCNH+                                         1.000e+00  1.200e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3198 1  1
CO         OH+                    O          HCO+                                          1.000e+00  1.000e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  3181 1  1
CO2        OH+                    O          HOCO+                                         1.400e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3192 1  1
NO         OH+                    O          HNO+                                          6.290e-01  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     10     12  4  3185 1  1
NO         OH+                    O          HNO+                                          6.290e-01  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  3185 2  1
NO         OH+                    OH         NO+                                           3.710e-01  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5512 1  1
NO         OH+                    OH         NO+                                           3.710e-01  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5512 2  1
!H2O+ --------------
H2O+       e-                     O          H2                                            3.900e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6552 1  1
H2O+       e-                     H          OH                                            8.600e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6553 1  1
H2O+       e-                     H          H          O                                  3.050e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6554 1  1
H2         H2O+                   H          H3O+                                          6.100e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2142 1  1
C          H2O+                   OH         CH+                                           1.100e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1479 1  1
CH         H2O+                   OH         CH2+                                          5.000e-01  1.240e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2140 1  1
CH         H2O+                   H2O        CH+                                           5.000e-01  1.240e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5480 1  1
CH2        H2O+                   OH         CH3+                                          5.000e-01  1.210e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  2146 1  1
CH2        H2O+                   OH         CH3+                                          5.000e-01  1.210e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  2146 2  1
CH2        H2O+                   H2O        CH2+                                          5.000e-01  1.210e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5482 1  1
CH2        H2O+                   H2O        CH2+                                          5.000e-01  1.210e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5482 2  1
CH4        H2O+                   CH3        H3O+                                          1.300e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2157 1  1
N          H2O+                   H          HNO+                                          1.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1480 1  1
NH         H2O+                   N          H3O+                                          1.000e+00  9.850e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2143 1  1
NH2        H2O+                   OH         NH3+                                          5.000e-01  1.070e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2154 1  1
NH2        H2O+                   H2O        NH2+                                          5.000e-01  1.070e-09  4.600e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5486 1  1
NH3        H2O+                   OH         NH4+                                          2.900e-01  1.140e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2156 1  1
NH3        H2O+                   H2O        NH3+                                          7.100e-01  1.140e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5410 1  1
O          H2O+                   H2         O2+                                           4.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1481 1  1
O2         H2O+                   H2O        O2+                                           4.300e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5182 1  1
OH         H2O+                   O          H3O+                                          1.000e+00  8.210e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2144 1  1
H2O        H2O+                   OH         H3O+                                          1.000e+00  9.260e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2147 1  1
HCN        H2O+                   OH         HCNH+                                         1.000e+00  1.130e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2150 1  1
HNC        H2O+                   OH         HCNH+                                         1.000e+00  1.180e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2153 1  1
CO         H2O+                   OH         HCO+                                          1.000e+00  9.860e-10  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2141 1  1
NO         H2O+                   H2O        NO+                                           1.000e+00  9.100e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5181 1  1
NO         H2O+                   H2O        NO+                                           1.000e+00  9.100e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5181 2  1
Mg         H2O+                   H2O        Mg+                                           2.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5169 1  1
Fe         H2O+                   H2O        Fe+                                           1.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5168 1  1
!H3O+ --------------
